measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,131,Nicaragua,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,471.7291138263292,662.7324019971229,390.91547980944483
1,Deaths,55,Slovenia,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,11.958539239338917,13.460105196623765,10.66423263922976
1,Deaths,55,Slovenia,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,8.322897930578744,9.64749157997017,7.198583849838352
1,Deaths,55,Slovenia,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,20.281437169917663,22.224665845348532,18.52903927785376
1,Deaths,107,Barbados,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,24.995889816024654,28.60163550044679,21.648641806809238
1,Deaths,107,Barbados,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,7.167935449824861,8.166296440029225,6.213292276539074
1,Deaths,107,Barbados,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,32.16382526584956,35.8894973242975,28.856000194654378
1,Deaths,52,Romania,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,278.3384783526036,305.3942229958258,252.6825728126157
1,Deaths,52,Romania,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,127.03537625840998,140.42504242120754,114.32150358474009
1,Deaths,52,Romania,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,405.3738546110135,435.4065279995102,377.17042792482187
1,Deaths,182,Malawi,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,235.91671677991565,722.5366118300776,128.1515219334907
1,Deaths,182,Malawi,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,56.74433511293413,164.61685145231942,26.35062017845889
1,Deaths,182,Malawi,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,292.6610518928494,835.4995658599146,165.7696694297454
1,Deaths,204,Chad,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,668.6152793841734,913.4133212666293,338.22848089387463
1,Deaths,204,Chad,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,207.75850124399471,292.68143773526657,90.96107270829789
1,Deaths,204,Chad,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,876.3737806281672,1146.5882170056764,466.36343657248364
1,Deaths,81,Germany,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,369.102198625715,426.62167234525214,321.5954996720167
1,Deaths,81,Germany,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,299.1038015351078,349.6804476366671,253.86652331054594
1,Deaths,81,Germany,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,668.2060001608228,744.1994658571646,600.7315139621608
1,Deaths,108,Belize,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,95.29465243144335,102.66542229445226,88.65272128141184
1,Deaths,108,Belize,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,10.709819256875988,12.056608307330134,9.483842704528966
1,Deaths,108,Belize,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,106.00447168831937,113.6374853495539,99.07540865243053
1,Deaths,132,Panama,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,571.2020859293265,630.2861780901815,514.471211989409
1,Deaths,132,Panama,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,68.6845553367015,78.15817817442839,59.76422463698256
1,Deaths,132,Panama,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,639.8866412660293,698.9787758318749,582.2989364661861
1,Deaths,82,Greece,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,94.45223859434188,104.42377167849091,85.19269747510066
1,Deaths,82,Greece,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,35.69662810682165,40.162019073183274,31.79208235008808
1,Deaths,82,Greece,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,130.14886670116334,140.58546473500644,119.8686862983245
1,Deaths,78,Denmark,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,27.75196518482505,31.215101528396758,24.594933927683705
1,Deaths,78,Denmark,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,18.54828036525839,20.857804435217215,16.370733705243747
1,Deaths,78,Denmark,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,46.300245550083396,50.763783359563334,42.1356612818841
1,Deaths,205,Cote d'Ivoire,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,2054.7801024932337,3040.2354878284063,1545.4886444589479
1,Deaths,205,Cote d'Ivoire,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,311.6116438107679,492.19621005700833,140.71220714556887
1,Deaths,205,Cote d'Ivoire,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,2366.391746303997,3250.8783583100076,1814.8381154484216
1,Deaths,57,Belarus,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,462.88325816068266,520.6700998999071,402.2227597235355
1,Deaths,57,Belarus,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,185.34721367498082,209.37091822821637,165.56729616914797
